STATION,NAME,DATE,MLY-TAVG-NORMAL,MLY-TAVG-STDDEV,MLY-TMAX-NORMAL,MLY-TMAX-STDDEV,MLY-TMIN-NORMAL,MLY-TMIN-STDDEV
USC00305334,"MILLBROOK, NY US",9,60.5,2.4,73.3,3.1,47.8,2.9
USC00305334,"MILLBROOK, NY US",10,48.7,3.2,62.0,4.3,35.5,3.0
USC00305334,"MILLBROOK, NY US",11,38.3,2.7,49.6,3.4,27.0,2.7
USC00305334,"MILLBROOK, NY US",12,28.6,4.7,39.1,4.6,18.2,5.3
USC00308600,"TROY LOCK AND DAM, NY US",1,23.2,5.7,31.9,5.1,14.4,6.3
USC00308600,"TROY LOCK AND DAM, NY US",2,26.0,4.1,35.5,4.0,16.6,4.6
USC00308600,"TROY LOCK AND DAM, NY US",3,34.8,3.4,44.6,4.0,25.0,3.3
USC00308600,"TROY LOCK AND DAM, NY US",4,48.1,2.5,58.8,3.4,37.4,2.2
USC00308600,"TROY LOCK AND DAM, NY US",5,59.1,2.7,70.6,3.4,47.7,2.2
USC00308600,"TROY LOCK AND DAM, NY US",6,68.3,2.1,78.9,2.7,57.8,2.1
USC00308600,"TROY LOCK AND DAM, NY US",7,73.3,2.1,83.8,2.5,62.8,2.0
USC00308600,"TROY LOCK AND DAM, NY US",8,71.5,2.1,82.2,2.3,60.7,2.1
USC00308600,"TROY LOCK AND DAM, NY US",9,63.4,1.9,74.4,2.4,52.4,1.9
USC00308600,"TROY LOCK AND DAM, NY US",10,51.2,2.4,61.7,2.9,40.7,2.3
USC00308600,"TROY LOCK AND DAM, NY US",11,41.0,2.4,49.6,3.2,32.4,2.0
USC00308600,"TROY LOCK AND DAM, NY US",12,29.7,4.8,37.3,4.8,22.1,4.9
USW00094725,"MASSENA INTERNATIONAL AIRPORT, NY US",1,14.5,6.4,24.3,5.8,4.8,7.2
USW00094725,"MASSENA INTERNATIONAL AIRPORT, NY US",2,17.7,5.3,28.0,4.7,7.4,6.2
USW00094725,"MASSENA INTERNATIONAL AIRPORT, NY US",3,28.1,4.0,37.9,3.8,18.3,4.5
USW00094725,"MASSENA INTERNATIONAL AIRPORT, NY US",4,43.3,2.6,53.9,3.3,32.8,2.4
USW00094725,"MASSENA INTERNATIONAL AIRPORT, NY US",5,55.1,2.7,66.7,3.3,43.6,2.3
USW00094725,"MASSENA INTERNATIONAL AIRPORT, NY US",6,64.3,2.4,75.5,2.9,53.1,2.3
USW00094725,"MASSENA INTERNATIONAL AIRPORT, NY US",7,68.9,2.0,80.0,2.4,57.9,2.0
USW00094725,"MASSENA INTERNATIONAL AIRPORT, NY US",8,66.6,2.0,77.7,2.3,55.5,2.0
USW00094725,"MASSENA INTERNATIONAL AIRPORT, NY US",9,58.4,2.3,69.4,2.8,47.3,2.4
USW00094725,"MASSENA INTERNATIONAL AIRPORT, NY US",10,46.3,2.5,56.2,2.9,36.4,2.6
USW00094725,"MASSENA INTERNATIONAL AIRPORT, NY US",11,35.4,3.0,43.6,3.5,27.2,2.7
USW00094725,"MASSENA INTERNATIONAL AIRPORT, NY US",12,22.1,5.6,30.5,5.1,13.7,6.3
