STATION,NAME,DATE,MLY-DUTR-NORMAL,MLY-DUTR-STDDEV,MLY-PRCP-25PCTL,MLY-PRCP-50PCTL,MLY-PRCP-75PCTL,MLY-PRCP-AVGNDS-GE001HI,MLY-PRCP-AVGNDS-GE010HI,MLY-PRCP-AVGNDS-GE050HI,MLY-PRCP-AVGNDS-GE100HI,MLY-PRCP-NORMAL
USC00301424,"CHEPACHET, NY US",4,,,2.7,3.33,4.17,14.2,8.4,2.1,0.6,3.57
USC00301424,"CHEPACHET, NY US",5,,,2.42,4.13,5.64,14.4,8.6,2.6,0.8,4.14
USC00301424,"CHEPACHET, NY US",6,,,2.77,3.97,5.69,13.7,8.6,3.0,0.6,4.56
USC00301424,"CHEPACHET, NY US",7,,,2.78,4.2,5.67,11.2,7.7,3.0,1.1,4.42
USC00301424,"CHEPACHET, NY US",8,,,2.86,3.57,5.43,11.9,7.5,2.6,0.8,3.91
USC00301424,"CHEPACHET, NY US",9,,,3.04,3.51,4.41,12.2,7.4,2.8,0.9,3.96
USC00301424,"CHEPACHET, NY US",11,,,2.76,3.8,4.41,15.1,8.3,2.1,0.8,3.65
USC00301424,"CHEPACHET, NY US",12,,,2.11,2.76,3.93,17.5,7.0,1.7,0.3,3.1
USC00301787,"CORNING, NY US",1,17.2,1.7,1.23,2.01,2.61,15.0,6.1,1.1,0.3,2.17
USC00301787,"CORNING, NY US",2,19.5,2.6,1.19,1.64,2.23,11.0,5.0,0.7,-7777.0,1.78
USC00301787,"CORNING, NY US",3,22.4,2.3,2.04,2.8,3.37,13.6,7.2,2.2,0.5,2.91
USC00301787,"CORNING, NY US",4,25.2,2.6,2.31,3.11,4.11,13.6,7.4,2.0,0.4,3.22
USC00301787,"CORNING, NY US",5,26.6,2.2,2.23,2.9,3.67,13.8,7.3,1.6,0.4,3.02
USC00301787,"CORNING, NY US",6,24.2,2.6,3.21,4.48,6.28,13.6,8.2,3.2,1.0,4.63
USC00301787,"CORNING, NY US",8,23.6,2.0,2.33,2.98,4.96,12.2,7.4,2.5,0.9,3.47
USC00301787,"CORNING, NY US",9,22.9,2.6,2.73,3.69,4.69,12.0,6.8,2.5,0.9,3.86
USC00301787,"CORNING, NY US",10,22.3,2.4,2.03,2.65,3.41,13.1,6.5,2.1,0.5,3.12
USC00301787,"CORNING, NY US",11,18.2,2.2,2.17,2.79,3.82,14.2,6.1,1.8,0.5,3.09
USC00301787,"CORNING, NY US",12,15.6,2.1,1.74,2.19,2.95,14.9,5.7,1.6,0.2,2.38
USC00301664,"COLTON 2 N, NY US",1,,,1.84,2.3,3.47,15.6,7.9,1.3,0.1,2.69
USC00301664,"COLTON 2 N, NY US",2,,,1.65,2.27,3.24,12.7,7.0,1.2,0.2,2.48
USC00301664,"COLTON 2 N, NY US",3,,,1.57,2.33,3.32,12.1,7.4,1.4,0.2,2.52
USC00301664,"COLTON 2 N, NY US",4,,,2.11,3.21,4.18,12.7,8.3,1.8,0.6,3.29
USC00301664,"COLTON 2 N, NY US",5,,,2.72,3.33,4.74,14.0,9.2,2.3,0.4,3.74
USC00301664,"COLTON 2 N, NY US",6,,,2.17,3.27,4.8,13.1,8.7,2.4,0.5,3.79
USC00301664,"COLTON 2 N, NY US",7,,,2.8,3.58,5.28,13.0,8.3,3.1,1.0,4.22
USC00301664,"COLTON 2 N, NY US",8,,,2.95,3.61,4.87,12.0,7.3,2.4,1.0,3.85
USC00301664,"COLTON 2 N, NY US",9,,,3.11,4.1,5.2,12.9,9.2,2.8,0.8,4.43
USC00301664,"COLTON 2 N, NY US",10,,,3.16,3.78,5.59,14.5,9.3,2.6,0.7,4.32
USC00301664,"COLTON 2 N, NY US",11,,,2.93,3.67,4.67,14.3,9.4,2.2,0.4,3.78
USC00301664,"COLTON 2 N, NY US",12,,,2.17,2.81,3.82,16.1,8.9,1.6,0.4,3.34
USC00300055,"ALBION 2 NE, NY US",1,13.7,1.8,2.02,2.47,3.66,14.9,8.4,1.1,0.2,2.92
USC00300055,"ALBION 2 NE, NY US",2,15.2,2.0,1.56,2.05,2.54,11.0,6.1,0.9,0.2,2.06
USC00300055,"ALBION 2 NE, NY US",3,17.4,2.0,1.88,2.53,3.57,11.3,6.9,1.7,0.4,2.72
USC00300055,"ALBION 2 NE, NY US",4,20.1,2.2,1.91,2.79,3.95,12.5,7.6,1.8,0.3,2.95
USC00300055,"ALBION 2 NE, NY US",5,21.8,1.4,1.9,2.56,4.61,11.5,7.1,2.0,0.4,3.03
USC00300055,"ALBION 2 NE, NY US",6,20.8,2.0,1.94,2.82,4.0,11.6,6.8,1.8,0.5,3.02
USC00300055,"ALBION 2 NE, NY US",7,19.9,2.3,1.4,2.82,4.24,9.8,6.3,2.1,0.6,3.06
USC00300055,"ALBION 2 NE, NY US",8,19.7,1.6,2.47,2.95,3.85,10.5,6.6,1.7,0.5,3.06
USC00300055,"ALBION 2 NE, NY US",9,19.1,1.8,2.28,2.98,5.02,11.2,6.9,2.3,0.7,3.56
USC00300055,"ALBION 2 NE, NY US",10,17.4,2.2,1.67,3.06,3.76,12.4,7.3,1.8,0.6,3.1
USC00300055,"ALBION 2 NE, NY US",11,14.5,1.8,2.18,2.89,3.98,13.7,8.5,1.6,0.4,3.29
USC00300055,"ALBION 2 NE, NY US",12,12.6,2.3,2.44,2.82,3.53,14.5,8.1,1.4,0.3,2.97
USC00301265,"CAYUGA LOCK NUMBER 1, NY US",1,,,1.48,1.82,2.67,13.5,6.0,1.1,0.3,2.17
USC00301265,"CAYUGA LOCK NUMBER 1, NY US",2,,,1.31,1.74,2.26,10.4,5.0,1.0,0.1,1.89
USC00301265,"CAYUGA LOCK NUMBER 1, NY US",3,,,1.56,2.21,3.38,10.9,5.9,1.4,0.2,2.46
USC00301265,"CAYUGA LOCK NUMBER 1, NY US",4,,,1.98,2.86,3.95,11.3,7.1,1.8,0.3,2.99
USC00301265,"CAYUGA LOCK NUMBER 1, NY US",5,,,1.85,2.78,3.71,10.9,7.0,1.8,0.4,2.96
USC00301265,"CAYUGA LOCK NUMBER 1, NY US",6,,,2.14,3.19,4.74,11.7,7.7,2.4,0.7,3.5
USC00301265,"CAYUGA LOCK NUMBER 1, NY US",7,,,2.25,3.14,5.14,10.3,7.4,2.4,0.9,3.78
USC00301265,"CAYUGA LOCK NUMBER 1, NY US",9,,,2.71,3.56,4.45,11.0,7.2,2.6,0.8,3.66
USC00301265,"CAYUGA LOCK NUMBER 1, NY US",10,,,2.15,2.9,4.16,12.4,7.6,1.9,0.6,3.24
USC00301265,"CAYUGA LOCK NUMBER 1, NY US",11,,,2.26,2.59,3.8,11.5,7.1,2.2,0.5,3.05
USC00301265,"CAYUGA LOCK NUMBER 1, NY US",12,,,1.87,2.54,3.52,12.1,6.1,1.6,0.3,2.66
USC00303444,"GREENE, NY US",2,,,1.67,2.02,2.98,11.3,6.3,1.6,0.2,2.29
USC00303444,"GREENE, NY US",3,,,1.98,3.26,3.76,12.5,7.4,2.0,0.4,3.14
USC00303444,"GREENE, NY US",4,,,2.3,3.15,4.4,12.7,8.0,2.4,0.5,3.58
USC00303444,"GREENE, NY US",5,,,2.43,2.95,4.4,13.1,8.3,2.3,0.5,3.56
USC00303444,"GREENE, NY US",6,,,3.05,4.12,5.09,12.9,8.8,3.0,0.9,4.17
USC00303444,"GREENE, NY US",7,,,2.61,3.76,5.19,11.4,7.9,2.9,0.8,3.94
USC00303444,"GREENE, NY US",9,,,2.49,3.24,5.05,10.6,7.0,2.2,0.7,3.75
USC00303444,"GREENE, NY US",10,,,2.03,3.41,4.8,11.7,7.1,2.2,0.9,3.57
USC00303444,"GREENE, NY US",11,,,2.75,3.56,4.31,13.1,7.5,2.0,0.5,3.45
USC00303444,"GREENE, NY US",12,,,1.8,2.44,3.21,12.7,6.4,1.7,0.4,2.77
USC00303961,"HOOKER 12 NNW, NY US",2,,,2.64,4.09,4.93,17.0,10.6,2.4,0.5,4.0
USC00303961,"HOOKER 12 NNW, NY US",3,,,2.99,4.04,4.65,16.4,10.0,2.3,0.5,4.02
USC00303961,"HOOKER 12 NNW, NY US",4,,,2.81,3.81,5.44,14.0,9.8,2.5,0.5,4.01
USC00303961,"HOOKER 12 NNW, NY US",5,,,2.8,3.49,5.65,14.3,9.2,2.6,0.9,4.24
USC00303961,"HOOKER 12 NNW, NY US",6,,,2.36,3.43,5.06,13.2,8.3,2.7,0.6,3.65
USC00303961,"HOOKER 12 NNW, NY US",7,,,3.14,4.21,5.44,11.7,7.7,3.0,1.2,4.39
USC00303961,"HOOKER 12 NNW, NY US",8,,,2.98,4.98,6.44,11.8,8.5,3.2,1.1,4.82
USC00303961,"HOOKER 12 NNW, NY US",9,,,4.17,4.87,6.03,13.1,9.2,3.5,1.3,5.26
USC00303961,"HOOKER 12 NNW, NY US",10,,,3.78,5.16,7.46,15.3,11.1,4.2,1.2,5.63
USC00303961,"HOOKER 12 NNW, NY US",11,,,4.33,5.74,7.49,16.8,11.8,4.1,1.1,5.75
USC00303961,"HOOKER 12 NNW, NY US",12,,,4.26,5.39,6.57,21.8,14.1,3.5,0.8,5.71
USC00306774,"PORT JERVIS, NY US",1,18.3,1.8,1.8,2.8,4.3,10.7,5.9,2.2,0.6,3.22
USC00306774,"PORT JERVIS, NY US",2,20.5,2.3,2.07,2.67,3.73,9.0,5.3,1.9,0.6,2.93
USC00306774,"PORT JERVIS, NY US",3,22.8,2.5,2.34,3.44,5.06,10.3,7.2,2.5,0.8,3.66
USC00306774,"PORT JERVIS, NY US",4,26.3,2.4,2.43,3.8,5.37,11.3,7.6,2.7,0.8,4.04
USC00306774,"PORT JERVIS, NY US",5,26.8,2.1,2.39,3.47,4.95,11.8,8.2,2.7,1.1,4.01
USC00306774,"PORT JERVIS, NY US",6,24.8,2.5,2.35,4.29,5.51,11.0,7.8,2.9,0.9,4.39
USC00306774,"PORT JERVIS, NY US",7,24.3,1.8,2.04,3.43,5.06,9.9,6.7,2.7,1.2,3.92
USC00306774,"PORT JERVIS, NY US",8,23.5,1.8,2.26,3.54,4.85,9.4,6.5,2.8,0.9,3.89
USC00306774,"PORT JERVIS, NY US",9,23.2,2.6,2.8,3.94,6.4,8.4,5.6,2.7,1.4,4.54
USC00306774,"PORT JERVIS, NY US",11,19.6,2.7,2.71,3.63,4.34,9.3,6.0,2.4,0.9,3.59
USC00306774,"PORT JERVIS, NY US",12,17.1,2.0,2.34,3.47,5.69,10.7,6.7,2.4,0.8,3.78
USW00014750,"GLENS FALLS AIRPORT, NY US",2,23.0,3.0,1.22,1.81,2.75,9.4,5.0,1.4,0.3,2.08
USW00014750,"GLENS FALLS AIRPORT, NY US",4,24.2,2.4,1.84,2.64,4.23,11.3,6.9,2.0,0.6,3.0
USW00014750,"GLENS FALLS AIRPORT, NY US",5,25.5,2.5,2.04,3.13,4.92,12.6,8.0,2.5,0.8,3.61
USW00014750,"GLENS FALLS AIRPORT, NY US",6,24.6,2.8,2.15,3.04,4.94,12.0,7.4,2.6,0.6,3.55
USW00014750,"GLENS FALLS AIRPORT, NY US",7,24.2,1.9,2.57,3.82,5.83,11.0,6.8,2.9,1.2,4.09
USW00014750,"GLENS FALLS AIRPORT, NY US",8,23.8,1.5,2.24,3.45,4.87,10.9,6.9,2.4,0.9,3.68
USW00014750,"GLENS FALLS AIRPORT, NY US",9,24.2,2.3,2.12,2.88,4.18,9.3,6.2,2.2,0.8,3.38
USW00014750,"GLENS FALLS AIRPORT, NY US",10,23.1,2.3,1.94,3.12,4.43,10.8,6.7,2.4,0.6,3.51
USW00014750,"GLENS FALLS AIRPORT, NY US",12,18.1,2.5,2.02,2.55,4.14,11.3,6.3,2.1,0.6,3.05
USC00300331,"AURORA RESEARCH FARM, NY US",2,16.1,2.4,1.24,1.67,2.34,12.2,4.9,0.6,0.1,1.8
USC00300331,"AURORA RESEARCH FARM, NY US",3,17.1,2.0,1.81,2.29,3.11,13.8,6.7,1.4,0.2,2.52
USC00300331,"AURORA RESEARCH FARM, NY US",4,19.6,1.8,2.23,2.84,3.98,15.0,8.5,2.0,0.3,3.26
USC00300331,"AURORA RESEARCH FARM, NY US",5,21.1,1.9,1.87,2.75,4.34,13.7,7.6,1.9,0.4,3.16
USC00300331,"AURORA RESEARCH FARM, NY US",6,20.2,1.9,2.82,3.96,4.8,14.2,8.4,2.6,0.6,3.76
USC00300331,"AURORA RESEARCH FARM, NY US",8,20.7,1.9,1.89,2.91,3.57,11.4,6.5,2.0,0.6,3.16
USC00300331,"AURORA RESEARCH FARM, NY US",9,20.3,2.1,2.57,3.89,4.92,13.1,7.1,2.9,0.9,4.01
USC00300331,"AURORA RESEARCH FARM, NY US",10,18.4,2.3,2.61,3.07,4.23,14.8,7.6,2.0,0.7,3.42
USC00300331,"AURORA RESEARCH FARM, NY US",11,14.8,1.9,2.37,3.02,4.02,14.4,7.4,1.8,0.5,3.22
USC00300331,"AURORA RESEARCH FARM, NY US",12,13.1,2.0,1.72,2.22,3.22,14.0,5.8,1.4,0.2,2.42
USC00305840,"NIAGARA FALLS INTERNATIONAL AIRPORT, NY US",1,16.7,2.8,1.95,2.36,3.18,19.2,8.3,0.9,0.1,2.56
USC00305840,"NIAGARA FALLS INTERNATIONAL AIRPORT, NY US",2,17.4,2.4,1.43,2.09,2.68,14.4,6.1,0.8,0.2,2.19
USC00305840,"NIAGARA FALLS INTERNATIONAL AIRPORT, NY US",3,18.6,2.2,1.75,2.22,3.02,13.7,6.6,1.3,0.3,2.41
USC00305840,"NIAGARA FALLS INTERNATIONAL AIRPORT, NY US",4,21.0,2.2,2.01,2.51,3.7,12.8,7.0,1.9,0.3,2.69
USC00305840,"NIAGARA FALLS INTERNATIONAL AIRPORT, NY US",6,20.9,2.1,1.78,2.86,3.72,11.2,7.0,1.8,0.3,2.93
USC00305840,"NIAGARA FALLS INTERNATIONAL AIRPORT, NY US",7,20.3,2.0,2.17,2.85,4.09,10.8,6.5,2.0,0.7,3.24
USC00305840,"NIAGARA FALLS INTERNATIONAL AIRPORT, NY US",8,20.5,1.7,2.16,3.09,3.83,9.8,6.3,1.5,0.4,3.02
USC00305840,"NIAGARA FALLS INTERNATIONAL AIRPORT, NY US",9,21.1,2.0,2.53,3.18,3.99,10.7,7.0,2.1,0.5,3.35
USC00305840,"NIAGARA FALLS INTERNATIONAL AIRPORT, NY US",10,20.0,2.1,1.78,2.79,3.45,12.2,7.0,1.6,0.3,2.88
USC00305840,"NIAGARA FALLS INTERNATIONAL AIRPORT, NY US",11,16.9,2.2,2.48,3.15,3.98,14.0,7.5,1.5,0.5,3.4
USC00305840,"NIAGARA FALLS INTERNATIONAL AIRPORT, NY US",12,15.0,2.5,2.18,3.24,3.8,17.1,8.5,1.6,0.2,3.23
USC00306138,"OCEANSIDE, NY US",1,14.5,1.8,2.52,3.45,4.52,14.2,7.1,2.3,0.9,3.73
USC00306138,"OCEANSIDE, NY US",2,16.0,1.8,2.26,2.95,4.17,11.0,6.1,1.6,0.3,3.16
USC00306138,"OCEANSIDE, NY US",3,16.6,1.3,3.17,4.16,5.09,13.7,7.5,3.0,0.9,4.34
USC00306138,"OCEANSIDE, NY US",4,18.6,1.7,3.04,3.9,5.07,13.3,7.2,3.3,0.9,4.27
USC00306138,"OCEANSIDE, NY US",5,17.9,1.6,3.52,3.81,5.09,15.9,8.6,2.9,0.6,4.39
USC00306138,"OCEANSIDE, NY US",6,16.7,2.0,2.22,4.24,6.16,13.3,7.6,3.0,1.3,4.61
USC00306138,"OCEANSIDE, NY US",7,15.1,1.6,3.05,4.12,4.98,10.8,6.0,2.7,1.1,4.12
USC00306138,"OCEANSIDE, NY US",8,15.7,1.6,2.27,3.53,5.54,11.2,6.4,2.5,0.8,3.92
USC00306138,"OCEANSIDE, NY US",9,16.7,1.8,2.1,3.27,5.22,9.6,5.6,2.7,1.1,3.61
USC00306138,"OCEANSIDE, NY US",10,17.1,2.4,1.72,3.76,5.22,11.8,6.0,3.1,1.0,4.34
USC00306138,"OCEANSIDE, NY US",11,16.1,2.1,2.64,3.35,5.0,12.9,6.6,2.6,0.9,3.91
USC00306138,"OCEANSIDE, NY US",12,14.0,1.5,2.43,3.75,4.85,14.0,7.3,3.0,0.6,3.86
USC00304996,"MALONE, NY US",1,19.5,2.9,1.46,1.88,2.65,16.2,6.5,1.0,0.1,2.19
USC00304996,"MALONE, NY US",2,20.5,2.9,1.23,1.75,2.16,12.7,5.4,0.6,-7777.0,1.84
USC00304996,"MALONE, NY US",3,19.4,2.2,1.32,2.2,2.8,12.3,6.4,1.0,0.1,2.18
USC00304996,"MALONE, NY US",4,19.6,2.0,1.76,2.59,3.51,13.0,7.5,1.6,0.4,2.88
USC00304996,"MALONE, NY US",5,20.4,1.8,1.87,3.04,4.0,14.1,8.3,1.7,0.3,3.1
USC00304996,"MALONE, NY US",6,19.0,1.6,2.69,3.82,5.1,13.8,8.2,2.6,0.8,4.03
USC00304996,"MALONE, NY US",7,19.0,1.5,3.0,4.01,5.31,13.0,7.8,3.1,1.1,4.26
USC00304996,"MALONE, NY US",8,19.8,1.3,2.72,4.57,6.02,12.0,7.9,3.0,1.1,4.41
USC00304996,"MALONE, NY US",9,20.5,1.8,2.82,3.63,4.94,12.4,7.4,2.1,0.9,3.98
USC00304996,"MALONE, NY US",10,18.3,2.1,2.81,3.65,5.24,13.8,8.3,2.8,0.8,4.02
USC00304996,"MALONE, NY US",11,16.4,2.2,2.61,3.37,3.83,14.4,8.2,1.7,0.4,3.34
USC00304996,"MALONE, NY US",12,17.1,3.1,1.83,2.39,3.54,16.3,7.4,1.3,0.3,2.63
USC00303284,"GLENS FALLS FARM, NY US",1,25.6,2.8,2.04,3.14,4.63,10.7,6.9,2.3,0.7,3.25
USC00303284,"GLENS FALLS FARM, NY US",2,27.7,3.1,2.08,2.74,3.26,8.2,5.1,2.1,0.6,2.89
USC00303284,"GLENS FALLS FARM, NY US",3,26.4,2.5,2.39,3.41,4.58,9.9,6.3,2.5,1.1,3.5
USC00303284,"GLENS FALLS FARM, NY US",4,29.0,2.6,2.92,3.41,5.08,10.4,7.3,2.5,0.8,3.76
USC00303284,"GLENS FALLS FARM, NY US",5,29.0,2.7,2.34,3.98,5.35,12.1,8.4,2.8,0.9,4.1
USC00303284,"GLENS FALLS FARM, NY US",6,28.4,2.9,2.63,4.36,4.99,11.3,8.1,3.3,0.9,4.13
USC00303284,"GLENS FALLS FARM, NY US",7,27.6,2.6,2.43,4.82,6.78,10.3,7.2,3.0,1.4,4.58
USC00303284,"GLENS FALLS FARM, NY US",8,27.4,2.1,3.16,3.99,5.03,9.8,7.2,2.8,1.2,4.23
USC00303284,"GLENS FALLS FARM, NY US",9,26.9,2.5,2.19,3.36,5.0,9.1,6.5,2.4,1.0,3.99
USC00303284,"GLENS FALLS FARM, NY US",10,26.6,2.8,2.32,3.47,5.85,10.0,7.2,2.8,1.1,4.09
USC00303284,"GLENS FALLS FARM, NY US",11,23.4,2.9,3.03,3.91,4.88,10.1,7.3,3.1,1.3,4.13
USC00306538,"PERU 2 WSW, NY US",2,19.7,2.6,0.99,1.31,1.64,4.4,3.5,0.8,0.3,1.36
USC00306538,"PERU 2 WSW, NY US",3,19.7,2.1,1.04,1.61,2.25,5.1,4.1,1.0,0.3,1.71
USC00306538,"PERU 2 WSW, NY US",5,23.7,2.5,1.72,2.3,3.72,9.0,6.8,1.7,0.5,2.77
USC00306538,"PERU 2 WSW, NY US",6,22.9,2.1,2.23,3.21,4.49,9.0,7.5,2.4,0.7,3.66
USC00306538,"PERU 2 WSW, NY US",7,22.5,2.0,2.4,3.06,4.13,9.0,7.2,2.7,0.6,3.54
USC00306538,"PERU 2 WSW, NY US",8,22.7,1.5,2.83,3.76,4.56,8.7,6.7,2.7,0.9,3.81
USC00306538,"PERU 2 WSW, NY US",10,20.2,2.1,1.89,2.83,4.0,7.4,6.1,2.0,0.9,3.1
USC00306538,"PERU 2 WSW, NY US",11,16.5,2.2,1.82,2.67,3.31,6.9,5.6,1.7,0.6,2.72
USC00306538,"PERU 2 WSW, NY US",12,16.3,2.6,1.26,1.51,2.66,5.7,4.4,1.4,0.5,1.94
USC00304912,"LOWVILLE, NY US",1,18.9,2.5,2.25,2.94,3.86,17.7,8.0,1.7,0.4,3.16
USC00304912,"LOWVILLE, NY US",2,19.6,2.4,1.74,2.42,3.06,14.5,6.5,1.2,0.3,2.51
USC00304912,"LOWVILLE, NY US",3,18.7,1.6,1.54,2.55,3.27,13.7,6.5,1.6,0.2,2.65
USC00304912,"LOWVILLE, NY US",4,20.3,2.2,1.81,3.1,4.29,13.7,6.7,1.9,0.5,3.07
USC00304912,"LOWVILLE, NY US",5,22.6,2.2,2.21,2.75,4.83,13.9,7.8,2.4,0.5,3.35
USC00304912,"LOWVILLE, NY US",6,21.5,2.7,2.19,3.28,4.48,12.5,7.7,2.3,0.5,3.43
USC00304912,"LOWVILLE, NY US",7,21.6,2.1,2.39,3.32,4.43,11.1,6.8,2.4,0.8,3.56
USC00304912,"LOWVILLE, NY US",8,22.1,1.9,1.98,4.15,5.23,11.2,7.0,2.3,0.8,3.87
USC00304912,"LOWVILLE, NY US",9,22.0,2.1,2.74,3.65,4.94,12.6,7.4,2.7,0.7,3.92
USC00304912,"LOWVILLE, NY US",10,19.6,2.0,3.06,3.62,5.9,15.0,9.3,2.6,0.8,4.24
USC00304912,"LOWVILLE, NY US",11,16.2,1.9,2.86,3.9,4.74,15.8,8.8,2.4,0.7,3.91
USC00304912,"LOWVILLE, NY US",12,16.1,2.8,2.32,3.54,4.88,18.3,9.4,2.2,0.4,3.71
USC00300608,"BENNETTS BRIDGE, NY US",1,,,3.56,4.77,5.41,19.7,12.7,2.9,0.5,4.55
USC00300608,"BENNETTS BRIDGE, NY US",2,,,2.83,3.61,4.55,16.1,10.0,2.6,0.5,3.79
USC00300608,"BENNETTS BRIDGE, NY US",3,,,2.81,3.56,4.41,14.6,8.9,2.1,0.3,3.69
USC00300608,"BENNETTS BRIDGE, NY US",4,,,2.64,3.4,5.34,12.9,9.1,2.5,0.6,3.83
USC00300608,"BENNETTS BRIDGE, NY US",6,,,2.8,3.87,5.48,11.0,7.9,2.8,0.8,4.13
USC00300608,"BENNETTS BRIDGE, NY US",7,,,2.53,3.28,4.69,9.2,6.3,2.4,1.1,3.64
USC00300608,"BENNETTS BRIDGE, NY US",8,,,2.92,4.29,5.3,9.7,7.1,3.2,1.0,4.24
USC00300608,"BENNETTS BRIDGE, NY US",10,,,3.78,5.08,6.75,13.8,9.6,3.3,1.2,5.35
USC00300608,"BENNETTS BRIDGE, NY US",11,,,4.28,5.21,6.7,14.9,10.9,3.3,1.0,5.4
USC00300608,"BENNETTS BRIDGE, NY US",12,,,3.56,4.44,6.67,18.8,12.4,3.5,1.1,5.29
USW00094728,"NY CITY CENTRAL PARK, NY US",2,12.7,1.8,1.99,2.84,3.49,9.2,5.9,2.0,0.9,3.09
USW00094728,"NY CITY CENTRAL PARK, NY US",3,14.5,1.8,2.56,4.08,5.19,10.9,7.1,2.7,1.0,4.36
USW00094728,"NY CITY CENTRAL PARK, NY US",4,16.4,1.6,2.77,3.81,5.56,11.5,6.9,2.6,1.2,4.5
USW00094728,"NY CITY CENTRAL PARK, NY US",5,16.7,1.5,2.65,3.85,5.17,11.1,7.4,3.0,1.1,4.19
USW00094728,"NY CITY CENTRAL PARK, NY US",7,15.3,1.6,3.15,4.45,6.21,10.4,6.9,3.0,1.4,4.6
USW00094728,"NY CITY CENTRAL PARK, NY US",8,14.8,1.5,2.78,4.19,5.85,9.5,6.2,3.0,1.3,4.44
USW00094728,"NY CITY CENTRAL PARK, NY US",9,14.3,1.3,2.35,3.7,5.26,8.7,6.0,2.6,1.3,4.28
USW00094728,"NY CITY CENTRAL PARK, NY US",10,13.8,1.2,2.1,3.63,6.38,8.9,5.7,2.7,1.4,4.4
USW00094728,"NY CITY CENTRAL PARK, NY US",11,12.3,1.3,2.33,3.54,5.07,9.6,6.0,2.9,1.2,4.02
USW00094728,"NY CITY CENTRAL PARK, NY US",12,11.0,1.3,2.17,4.16,5.43,10.6,6.7,2.9,1.2,4.0
USC00309495,"WILLSBORO 1 N, NY US",1,17.7,2.5,,,,,,,,1.3
USC00309495,"WILLSBORO 1 N, NY US",2,19.0,3.0,,,,,,,,1.22
USC00309495,"WILLSBORO 1 N, NY US",3,18.6,2.4,,,,,,,,1.8
USC00309495,"WILLSBORO 1 N, NY US",4,19.2,2.1,,,,,,,,2.34
USC00309495,"WILLSBORO 1 N, NY US",5,20.7,2.3,,,,,,,,2.76
USC00309495,"WILLSBORO 1 N, NY US",6,19.4,2.5,,,,,,,,3.52
USC00309495,"WILLSBORO 1 N, NY US",7,19.9,1.8,,,,,,,,3.44
USC00309495,"WILLSBORO 1 N, NY US",8,19.8,1.5,,,,,,,,3.85
USC00309495,"WILLSBORO 1 N, NY US",9,19.5,1.8,,,,,,,,2.55
USC00309495,"WILLSBORO 1 N, NY US",10,18.0,2.1,,,,,,,,3.01
USC00309495,"WILLSBORO 1 N, NY US",11,16.0,1.5,,,,,,,,3.32
USC00309495,"WILLSBORO 1 N, NY US",12,16.0,2.8,,,,,,,,1.93
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",1,14.1,2.0,1.61,2.21,2.98,19.4,6.9,0.8,0.2,2.41
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2,15.5,2.1,1.52,1.84,2.35,15.9,5.7,0.7,0.1,1.95
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",3,17.0,2.3,1.8,2.09,3.47,15.1,6.4,1.2,0.2,2.5
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",4,19.4,2.3,1.64,2.69,3.65,13.1,7.0,1.6,0.3,2.73
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",5,21.3,1.6,1.76,2.56,3.52,12.2,6.6,1.8,0.3,2.87
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",6,20.8,2.0,2.3,2.74,4.28,11.9,6.9,2.3,0.6,3.34
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",8,19.6,1.6,2.68,3.64,4.3,10.8,6.5,2.3,0.8,3.47
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",9,19.6,1.9,2.61,3.25,4.37,11.5,7.1,2.3,0.8,3.38
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",10,18.1,1.6,1.78,2.35,3.31,13.2,6.6,1.8,0.2,2.72
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",11,15.0,2.0,2.11,2.88,3.58,15.3,6.9,1.7,0.4,2.94
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",12,13.0,2.2,1.72,2.71,3.03,17.6,7.4,1.1,0.2,2.63
USC00300448,"BATH, NY US",1,19.4,2.3,1.08,1.77,3.13,11.4,4.4,1.1,0.4,2.03
USC00300448,"BATH, NY US",2,20.6,3.0,1.2,1.72,2.1,10.6,4.4,0.9,0.3,1.81
USC00300448,"BATH, NY US",3,22.7,2.7,1.37,2.33,3.09,11.2,5.8,1.4,0.2,2.3
USC00300448,"BATH, NY US",4,25.1,3.3,1.94,2.79,3.68,12.3,7.0,1.5,0.2,2.79
USC00300448,"BATH, NY US",5,27.7,2.6,1.26,2.45,3.48,11.6,6.8,1.8,0.4,2.75
USC00300448,"BATH, NY US",6,26.3,2.5,2.29,3.73,4.34,12.3,7.3,2.6,0.8,3.77
USC00300448,"BATH, NY US",7,26.1,2.4,1.91,3.2,4.25,11.3,7.2,2.2,0.6,3.29
USC00300448,"BATH, NY US",8,26.1,2.2,2.07,2.94,4.07,10.1,6.2,1.8,0.8,3.06
